cidade;film_id;title;total_alugueis
Baiyin;574;MIDNIGHT WESTWARD;1
Abu Dhabi;551;MAIDEN HOME;1
Olomouc;938;VELVET TERMINATOR;1
Urawa;718;REBEL AIRPORT;1
Sal;112;CALENDAR GUNFIGHT;1
Ozamis;840;STAMPEDE DISTURBING;1
Tel Aviv-Jaffa;179;CONQUERER NUTS;1
Cape Coral;313;FIDELITY DEVIL;1
Barcelona;829;SPINAL ROCKY;1
Miyakonojo;953;WAIT CIDER;1
Sterling Heights;368;GONE TROUBLE;1
Malm;606;MUMMY CREATURES;1
Hami;305;FATAL HAUNTED;1
Karnal;490;JUMANJI BLADE;1
Ezhou;912;TROJAN TOMORROW;1
Avellaneda;677;PIANIST OUTFIELD;1
Ciomas;901;TRACY CIDER;1
Urawa;263;DURHAM PANKY;1
Addis Abeba;560;MARS ROMAN;1
Taizz;817;SOLDIERS EVOLUTION;1
Hiroshima;172;CONEHEADS SMOOCHY;1
Nagareyama;645;OTHERS SOUP;1
Hino;327;FOOL MOCKINGBIRD;1
Novi Sad;57;BASIC EASY;1
La Paz;807;SLEUTH ORIENT;1
Karnal;114;CAMELOT VACATION;1
Czestochowa;698;PRINCESS GIANT;1
Garland;935;VANISHED GARDEN;1
Kimchon;266;DYNAMITE TARZAN;1
San Bernardino;678;PICKUP DRIVING;1
Usolje-Sibirskoje;768;SCARFACE BANG;1
Uijongbu;444;HUSTLER PARTY;1
Tafuna;266;DYNAMITE TARZAN;1
Hodeida;729;RIDER CADDYSHACK;1
Rustenburg;360;GLASS DYING;1
San Felipe del Progreso;670;PELICAN COMFORTS;1
Hohhot;432;HOPE TOOTSIE;1
Beira;353;GENTLEMEN STAGE;1
Pak Kret;953;WAIT CIDER;1
Salamanca;690;POND SEATTLE;1
Yangor;8;AIRPORT POLLOCK;1
Cuman;548;MAGNIFICENT CHITTY;1
Ipoh;789;SHOCK CABIN;1
Uijongbu;341;FROST HEAD;1
Torren;56;BAREFOOT MANCHURIAN;1
Jinchang;11;ALAMO VIDEOTAPE;1
Shubra al-Khayma;552;MAJESTIC FLOATS;1
Jhansi;739;ROCKY WAR;1
Joliet;352;GATHERING CALENDAR;1
Asuncin;761;SANTA PARIS;1
Qinhuangdao;479;JEDI BENEATH;1
Gulbarga;10;ALADDIN CALENDAR;1
Yingkou;110;CABIN FLASH;1
Dhaka;76;BIRDCAGE CASPER;1
Taizz;412;HEAVYWEIGHTS BEAST;1
Tianjin;838;STAGECOACH ARMAGEDDON;1
Carmen;638;OPERATION OPERATION;1
Southend-on-Sea;651;PACKER MADIGAN;1
South Hill;377;GREASE YOUTH;1
Botosani;559;MARRIED GO;1
Jakarta;45;ATTRACTION NEWTON;1
Ipoh;861;SUIT WALLS;1
Erlangen;944;VIRGIN DAISY;1
Hubli-Dharwad;843;STEEL SANTA;1
Shikarpur;76;BIRDCAGE CASPER;1
Ashdod;390;GUYS FALCON;1
Madiun;525;LOATHING LEGALLY;1
Ciparay;636;OLEANDER CLUE;1
Onomichi;696;PRIDE ALAMO;1
Ashgabat;961;WASH HEAVENLY;1
Baiyin;388;GUNFIGHT MOON;1
Rampur;816;SNOWMAN ROLLERCOASTER;1
Shubra al-Khayma;327;FOOL MOCKINGBIRD;1
Kowloon and New Kowloon;231;DINOSAUR SECRETARY;1
Kuwana;184;CORE SUIT;1
Tarlac;648;OUTLAW HANKY;1
Hubli-Dharwad;376;GRAPES FURY;1
Boksburg;130;CELEBRITY HORN;1
Tanauan;236;DIVINE RESURRECTION;1
Sumy;758;SAINTS BRIDE;1
Rampur;893;TITANS JERK;1
Nantou;575;MIDSUMMER GROUNDHOG;1
Tiefa;509;LANGUAGE COWBOY;1
Naju;228;DETECTIVE VISION;1
Wroclaw;789;SHOCK CABIN;1
Nabereznyje Telny;165;COLDBLOODED DARLING;1
Palghat (Palakkad);378;GREATEST NORTH;1
Pingxiang;256;DROP WATERFRONT;1
Buenaventura;819;SONG HEDWIG;1
Isesaki;172;CONEHEADS SMOOCHY;1
Korla;737;ROCK INSTINCT;1
Matamoros;737;ROCK INSTINCT;1
Urawa;425;HOLY TADPOLE;1
Beira;476;JASON TRAP;1
Cape Coral;736;ROBBERY BRIGHT;1
Ktahya;511;LAWRENCE LOVE;1
Pangkal Pinang;506;LADY STAGE;1
Kirovo-Tepetsk;580;MINE TITANS;1
Bchar;292;EXCITEMENT EVE;1
Hagonoy;846;STING PERSONAL;1
Bellevue;48;BACKLASH UNDEFEATED;1
Batman;649;OZ LIAISONS;1
Fuyu;777;SECRETARY ROUGE;1
Avellaneda;296;EXPRESS LONELY;1
El Alto;670;PELICAN COMFORTS;1
Sambhal;484;JERK PAYCHECK;1
Xiangtan;429;HONEY TIES;1
Kursk;327;FOOL MOCKINGBIRD;1
Uijongbu;693;POTTER CONNECTICUT;1
Idfu;176;CONGENIALITY QUEST;1
Avellaneda;18;ALTER VICTORY;1
Kaduna;445;HYDE DOCTOR;1
Hodeida;985;WONDERLAND CHRISTMAS;1
Rampur;199;CUPBOARD SINNERS;1
Shimoga;994;WYOMING STORM;1
Maring;484;JERK PAYCHECK;1
Witten;927;UPRISING UPTOWN;1
Hiroshima;231;DINOSAUR SECRETARY;1
Botosani;595;MOON BUNCH;1
Ogbomosho;941;VIDEOTAPE ARSENIC;1
Hsichuh;58;BEACH HEARTBREAKERS;1
Dos Quebradas;736;ROBBERY BRIGHT;1
Nha Trang;393;HALLOWEEN NUTS;1
Tuguegarao;479;JEDI BENEATH;1
Kamjanets-Podilskyi;988;WORKER TARZAN;1
Maikop;253;DRIFTER COMMANDMENTS;1
Laohekou;367;GOLDMINE TYCOON;1
A Corua (La Corua);621;NETWORK PEAK;1
Malm;52;BALLROOM MOCKINGBIRD;1
Kitwe;225;DESTINATION JERK;1
Sullana;434;HORROR REIGN;1
Gaziantep;321;FLASH WARS;1
Ahmadnagar;973;WIFE TURN;1
Tambaram;595;MOON BUNCH;1
Akron;628;NORTHWEST POLISH;1
Vilnius;75;BIRD INDEPENDENCE;1
Mardan;420;HOLES BRANNIGAN;1
Onomichi;350;GARDEN ISLAND;1
Tongliao;145;CHISUM BEHAVIOR;1
Sal;287;ENTRAPMENT SATISFACTION;1
Pathankot;500;KISS GLORY;1
Nyeri;929;USUAL UNTOUCHABLES;1
Caracas;854;STRANGERS GRAFFITI;1
Isesaki;973;WIFE TURN;1
Hunuco;458;INDIAN LOVE;1
Braslia;920;UNBREAKABLE KARATE;1
Ocumare del Tuy;366;GOLDFINGER SENSIBILITY;1
Jodhpur;43;ATLANTIS CAUSE;1
Birgunj;738;ROCKETEER MOTHER;1
Chandrapur;700;PRIX UNDEFEATED;1
Cabuyao;70;BIKINI BORROWERS;1
Mosul;474;JADE BUNCH;1
Namibe;805;SLEEPLESS MONSOON;1
Pjatigorsk;788;SHIP WONDERLAND;1
Dhaka;803;SLACKER LIAISONS;1
Livorno;439;HUNCHBACK IMPOSSIBLE;1
Goinia;977;WINDOW SIDE;1
Robamba;678;PICKUP DRIVING;1
Cuman;370;GORGEOUS BINGO;1
Naala-Porto;296;EXPRESS LONELY;1
Sirjan;790;SHOOTIST SUPERFLY;1
Cuman;622;NEWSIES STORY;1
Taizz;174;CONFIDENTIAL INTERVIEW;1
Tafuna;646;OUTBREAK DIVINE;1
Kamarhati;487;JINGLE SAGEBRUSH;1
Uruapan;206;DANCING FEVER;1
Almirante Brown;367;GOLDMINE TYCOON;1
Abha;122;CARRIE BUNCH;1
Shanwei;938;VELVET TERMINATOR;1
Tel Aviv-Jaffa;947;VISION TORQUE;1
Soshanguve;596;MOONSHINE CABIN;1
Balikesir;130;CELEBRITY HORN;1
Kamakura;35;ARACHNOPHOBIA ROLLERCOASTER;1
Kimchon;113;CALIFORNIA BIRDS;1
Yingkou;967;WEEKEND PERSONAL;1
Serpuhov;543;MADIGAN DORADO;1
Chisinau;134;CHAMPION FLATLINERS;1
Kragujevac;103;BUCKET BROTHERHOOD;1
Halifax;818;SOMETHING DUCK;1
Tandil;652;PAJAMA JAWBREAKER;1
Ife;670;PELICAN COMFORTS;1
Ilorin;646;OUTBREAK DIVINE;1
Daugavpils;915;TRUMAN CRAZY;1
Kuwana;156;CLERKS ANGELS;1
Acua;930;VACATION BOONDOCK;1
Kurashiki;735;ROBBERS JOON;1
Amroha;958;WARDROBE PHANTOM;1
Laredo;514;LEBOWSKI SOLDIERS;1
Ikerre;842;STATE WASTELAND;1
Alvorada;870;SWARM GOLD;1
Ljubertsy;314;FIGHT JAWBREAKER;1
Pune;213;DATE SPEED;1
Munger (Monghyr);788;SHIP WONDERLAND;1
Daugavpils;773;SEABISCUIT PUNK;1
Tieli;353;GENTLEMEN STAGE;1
Udaipur;603;MOVIE SHAKESPEARE;1
Pjatigorsk;665;PATTON INTERVIEW;1
Arlington;293;EXORCIST STING;1
Iligan;754;RUSHMORE MERMAID;1
Tangail;753;RUSH GOODFELLAS;1
Lungtan;258;DRUMS DYNAMITE;1
Citt del Vaticano;19;AMADEUS HOLY;1
Inegl;231;DINOSAUR SECRETARY;1
Baicheng;670;PELICAN COMFORTS;1
Santiago de Compostela;57;BASIC EASY;1
Sivas;78;BLACKOUT PRIVATE;1
Southampton;728;REUNION WITCHES;1
Maracabo;239;DOGMA FAMILY;1
Ezhou;45;ATTRACTION NEWTON;1
Konotop;117;CANDLES GRAPES;1
Kirovo-Tepetsk;103;BUCKET BROTHERHOOD;1
Po;759;SALUTE APOLLO;1
Valparai;86;BOOGIE AMELIE;1
Botosani;95;BREAKFAST GOLDFINGER;1
Yuncheng;666;PAYCHECK WAIT;1
Novi Sad;301;FAMILY SWEET;1
Chungho;330;FORRESTER COMANCHEROS;1
Pune;601;MOULIN WAKE;1
Korolev;961;WASH HEAVENLY;1
Tongliao;193;CROSSROADS CASUALTIES;1
Atinsk;509;LANGUAGE COWBOY;1
Mardan;147;CHOCOLAT HARRY;1
Gaziantep;118;CANYON STOCK;1
Aurora;254;DRIVER ANNIE;1
Qalyub;902;TRADING PINOCCHIO;1
Funafuti;625;NONE SPIKING;1
Rancagua;730;RIDGEMONT SUBMARINE;1
Jelets;583;MISSION ZOOLANDER;1
Akishima;145;CHISUM BEHAVIOR;1
Sasebo;44;ATTACKS HATE;1
Korolev;586;MOCKINGBIRD HOLLYWOOD;1
Szkesfehrvr;959;WARLOCK WEREWOLF;1
Haining;645;OTHERS SOUP;1
Pyongyang;724;REMEMBER DIARY;1
Sal;971;WHALE BIKINI;1
Smolensk;264;DWARFS ALTER;1
Cam Ranh;806;SLEEPY JAPANESE;1
Shikarpur;268;EARLY HOME;1
Yamuna Nagar;772;SEA VIRGIN;1
San Bernardino;694;PREJUDICE OLEANDER;1
Ogbomosho;145;CHISUM BEHAVIOR;1
Aurora;982;WOMEN DORADO;1
Koriyama;615;NASH CHOCOLAT;1
Manchester;702;PULP BEVERLY;1
Tanauan;275;EGYPT TENENBAUMS;1
Klerksdorp;793;SHRUNK DIVINE;1
Stockport;117;CANDLES GRAPES;1
Mwene-Ditu;294;EXPECATIONS NATURAL;1
Fontana;204;DALMATIONS SWEDEN;1
Vaduz;157;CLOCKWORK PARADISE;1
Chiayi;436;HOURS RAGE;1
Binzhou;570;MERMAID INSECTS;1
al-Ayn;872;SWEET BROTHERHOOD;1
El Alto;688;POLISH BROOKLYN;1
Yinchuan;126;CASUALTIES ENCINO;1
Callao;331;FORWARD TEMPLE;1
Tokat;395;HANDICAP BOONDOCK;1
Bandar Seri Begawan;85;BONNIE HOLOCAUST;1
Balikesir;266;DYNAMITE TARZAN;1
Dongying;772;SEA VIRGIN;1
Jamalpur;691;POSEIDON FOREVER;1
Skikda;240;DOLLS RAGE;1
Mit Ghamr;347;GAMES BOWFINGER;1
Omiya;890;TIGHTS DAWN;1
Kragujevac;330;FORRESTER COMANCHEROS;1
Owo;152;CIRCUS YOUTH;1
Xiangfan;465;INTERVIEW LIAISONS;1
Monywa;528;LOLITA WORLD;1
Chapra;350;GARDEN ISLAND;1
Merlo;576;MIGHTY LUCK;1
Lapu-Lapu;105;BULL SHAWSHANK;1
Daxian;295;EXPENDABLE STALLION;1
Tangail;620;NEMO CAMPUS;1
Urawa;694;PREJUDICE OLEANDER;1
Syrakusa;991;WORST BANGER;1
Valle de Santiago;951;VOYAGE LEGALLY;1
Tangail;787;SHINING ROSES;1
Benin City;486;JET NEIGHBORS;1
Simferopol;430;HOOK CHARIOTS;1
Tieli;138;CHARIOTS CONSPIRACY;1
Cam Ranh;471;ISLAND EXORCIST;1
Bydgoszcz;794;SIDE ARK;1
Tafuna;127;CAT CONEHEADS;1
Tel Aviv-Jaffa;735;ROBBERS JOON;1
Graz;651;PACKER MADIGAN;1
Sharja;501;KISSING DOLLS;1
Atinsk;521;LIES TREATMENT;1
Celaya;344;FURY MURDER;1
Mahajanga;117;CANDLES GRAPES;1
San Felipe de Puerto Plata;708;QUILLS BULL;1
Inegl;114;CAMELOT VACATION;1
Bhavnagar;284;ENEMY ODDS;1
Yaound;770;SCISSORHANDS SLUMS;1
Kanchrapara;342;FUGITIVE MAGUIRE;1
Jinzhou;716;REAP UNFAITHFUL;1
Alessandria;324;FLINTSTONES HAPPINESS;1
Kimberley;532;LOSER HUSTLER;1
Brest;244;DORADO NOTTING;1
Santiago de Compostela;324;FLINTSTONES HAPPINESS;1
NDjamna;236;DIVINE RESURRECTION;1
Tandil;118;CANYON STOCK;1
Johannesburg;244;DORADO NOTTING;1
Springs;896;TOOTSIE PILOT;1
Salamanca;191;CROOKED FROGMEN;1
Caracas;787;SHINING ROSES;1
Pyongyang;244;DORADO NOTTING;1
Smolensk;394;HAMLET WISDOM;1
Moscow;471;ISLAND EXORCIST;1
Jalib al-Shuyukh;131;CENTER DINOSAUR;1
San Lorenzo;374;GRAFFITI LOVE;1
Arak;86;BOOGIE AMELIE;1
Varanasi (Benares);759;SALUTE APOLLO;1
Malm;624;NIGHTMARE CHILL;1
Emmen;265;DYING MAKER;1
Deba Habe;521;LIES TREATMENT;1
Braslia;469;IRON MOON;1
Johannesburg;266;DYNAMITE TARZAN;1
Newcastle;736;ROBBERY BRIGHT;1
Araatuba;19;AMADEUS HOLY;1
Matsue;664;PATRIOT ROMAN;1
Portoviejo;767;SCALAWAG DUCK;1
Cheju;502;KNOCK WARLOCK;1
Citrus Heights;719;RECORDS ZORRO;1
Ciparay;610;MUSIC BOONDOCK;1
Vinh;673;PERSONAL LADYBUGS;1
Sincelejo;45;ATTRACTION NEWTON;1
Kakamigahara;496;KICK SAVANNAH;1
Skikda;789;SHOCK CABIN;1
Haining;446;HYSTERICAL GRAIL;1
La Paz;829;SPINAL ROCKY;1
Nador;863;SUN CONFESSIONS;1
Sumqayit;905;TRAINSPOTTING STRANGERS;1
Angra dos Reis;84;BOILED DARES;1
Basel;454;IMPACT ALADDIN;1
Isesaki;304;FARGO GANDHI;1
Fuyu;112;CALENDAR GUNFIGHT;1
Brescia;841;STAR OPERATION;1
Aparecida de Goinia;339;FROGMEN BREAKING;1
Najafabad;188;CRAZY HOME;1
Xintai;889;TIES HUNGER;1
Hidalgo;338;FRISCO FORREST;1
Kolpino;646;OUTBREAK DIVINE;1
Jakarta;730;RIDGEMONT SUBMARINE;1
Etawah;670;PELICAN COMFORTS;1
Duisburg;227;DETAILS PACKER;1
Etawah;233;DISCIPLE MOTHER;1
Qalyub;34;ARABIA DOGMA;1
Santiago de Compostela;89;BORROWERS BEDAZZLED;1
Ozamis;49;BADMAN DAWN;1
Jaipur;723;REIGN GENTLEMEN;1
San Bernardino;27;ANONYMOUS HUMAN;1
Hami;349;GANGS PRIDE;1
Dos Quebradas;698;PRINCESS GIANT;1
Mannheim;391;HALF OUTFIELD;1
Konotop;999;ZOOLANDER FICTION;1
Santiago de Compostela;895;TOMORROW HUSTLER;1
Po;664;PATRIOT ROMAN;1
s-Hertogenbosch;366;GOLDFINGER SENSIBILITY;1
Sagamihara;143;CHILL LUCK;1
Zaria;26;ANNIE IDENTITY;1
Kaliningrad;285;ENGLISH BULWORTH;1
Syrakusa;847;STOCK GLASS;1
Lilongwe;914;TROUBLE DATE;1
Santa Rosa;331;FORWARD TEMPLE;1
Konotop;720;REDEMPTION COMFORTS;1
Loja;693;POTTER CONNECTICUT;1
Skikda;768;SCARFACE BANG;1
Kingstown;200;CURTAIN VIDEOTAPE;1
Toulouse;686;PLUTO OLEANDER;1
Boksburg;838;STAGECOACH ARMAGEDDON;1
Ciomas;160;CLUB GRAFFITI;1
Palghat (Palakkad);929;USUAL UNTOUCHABLES;1
Goinia;127;CAT CONEHEADS;1
Udine;391;HALF OUTFIELD;1
Yangor;184;CORE SUIT;1
Botosani;197;CRUSADE HONEY;1
San Felipe del Progreso;424;HOLOCAUST HIGHBALL;1
Huejutla de Reyes;212;DARN FORRESTER;1
Kamarhati;650;PACIFIC AMISTAD;1
Hsichuh;838;STAGECOACH ARMAGEDDON;1
Bradford;914;TROUBLE DATE;1
Fuyu;35;ARACHNOPHOBIA ROLLERCOASTER;1
Taguig;850;STORY SIDE;1
Matsue;241;DONNIE ALLEY;1
Izumisano;670;PELICAN COMFORTS;1
Hidalgo;901;TRACY CIDER;1
Peoria;270;EARTH VISION;1
Acua;856;STREETCAR INTENTIONS;1
Brockton;397;HANKY OCTOBER;1
Chungho;521;LIES TREATMENT;1
Nabereznyje Telny;174;CONFIDENTIAL INTERVIEW;1
Lipetsk;968;WEREWOLF LOLA;1
Shenzhen;816;SNOWMAN ROLLERCOASTER;1
Surakarta;39;ARMAGEDDON LOST;1
Santa F;577;MILE MULAN;1
Callao;810;SLUMS DUCK;1
Duisburg;190;CREEPERS KANE;1
al-Hawiya;208;DARES PLUTO;1
Kimchon;269;EARRING INSTINCT;1
Kurgan;164;COAST RAINBOW;1
Osmaniye;37;ARIZONA BANG;1
Tieli;1000;ZORRO ARK;1
Urawa;120;CARIBBEAN LIBERTY;1
Abha;816;SNOWMAN ROLLERCOASTER;1
Madiun;226;DESTINY SATURDAY;1
Shubra al-Khayma;241;DONNIE ALLEY;1
Shimonoseki;549;MAGNOLIA FORRESTER;1
Greensboro;176;CONGENIALITY QUEST;1
Jamalpur;624;NIGHTMARE CHILL;1
Probolinggo;201;CYCLONE FAMILY;1
A Corua (La Corua);204;DALMATIONS SWEDEN;1
Parbhani;330;FORRESTER COMANCHEROS;1
Rajkot;1;ACADEMY DINOSAUR;1
Yuzhou;815;SNATCHERS MONTEZUMA;1
Aparecida de Goinia;811;SMILE EARRING;1
Mwanza;342;FUGITIVE MAGUIRE;1
Tartu;816;SNOWMAN ROLLERCOASTER;1
Ozamis;775;SEATTLE EXPECATIONS;1
Plock;548;MAGNIFICENT CHITTY;1
Ranchi;169;COMFORTS RUSH;1
Coquimbo;555;MALLRATS UNITED;1
Tiefa;743;ROOM ROMAN;1
Alvorada;746;ROUGE SQUAD;1
Shaoguan;988;WORKER TARZAN;1
Tanza;215;DAWN POND;1
Kuwana;56;BAREFOOT MANCHURIAN;1
Czestochowa;59;BEAR GRACELAND;1
Syrakusa;202;DADDY PITTSBURGH;1
Cam Ranh;571;METAL ARMAGEDDON;1
Bhopal;973;WIFE TURN;1
Apeldoorn;181;CONTACT ANONYMOUS;1
Teboksary;103;BUCKET BROTHERHOOD;1
Santa Brbara dOeste;827;SPICE SORORITY;1
Elista;271;EASY GLADIATOR;1
Daugavpils;61;BEAUTY GREASE;1
Beni-Mellal;382;GRIT CLOCKWORK;1
Benin City;387;GUN BONNIE;1
Basel;723;REIGN GENTLEMEN;1
Citrus Heights;970;WESTWARD SEABISCUIT;1
Cam Ranh;559;MARRIED GO;1
Halifax;304;FARGO GANDHI;1
Hamilton;415;HIGH ENCINO;1
Vicente Lpez;368;GONE TROUBLE;1
ostka;795;SIEGE MADRE;1
Fuyu;770;SCISSORHANDS SLUMS;1
Huaian;613;MYSTIC TRUMAN;1
Tabriz;393;HALLOWEEN NUTS;1
Parbhani;417;HILLS NEIGHBORS;1
Aurora;768;SCARFACE BANG;1
Sumqayit;337;FRIDA SLIPPER;1
Shanwei;758;SAINTS BRIDE;1
Pyongyang;953;WAIT CIDER;1
Usolje-Sibirskoje;761;SANTA PARIS;1
Balaiha;823;SOUTH WAIT;1
Kanazawa;9;ALABAMA DEVIL;1
La Plata;400;HARDLY ROBBERS;1
Junan;86;BOOGIE AMELIE;1
Balurghat;457;INDEPENDENCE HOTEL;1
Dos Quebradas;329;FORREST SONS;1
Arlington;9;ALABAMA DEVIL;1
Nagaon;335;FREEDOM CLEOPATRA;1
Tabriz;559;MARRIED GO;1
Warren;705;PURPLE MOVIE;1
Zalantun;158;CLONES PINOCCHIO;1
Tanshui;823;SOUTH WAIT;1
Omiya;105;BULL SHAWSHANK;1
Garden Grove;306;FEATHERS METAL;1
Sumy;444;HUSTLER PARTY;1
Pontianak;982;WOMEN DORADO;1
Kuwana;809;SLIPPER FIDELITY;1
Brindisi;127;CAT CONEHEADS;1
Xiangtan;200;CURTAIN VIDEOTAPE;1
Mukateve;566;MAUDE MOD;1
Bandar Seri Begawan;631;NOVOCAINE FLIGHT;1
Southport;730;RIDGEMONT SUBMARINE;1
Ahmadnagar;646;OUTBREAK DIVINE;1
Baha Blanca;239;DOGMA FAMILY;1
Salamanca;638;OPERATION OPERATION;1
Allende;989;WORKING MICROCOSMOS;1
Baybay;852;STRANGELOVE DESIRE;1
Gingoog;285;ENGLISH BULWORTH;1
El Fuerte;794;SIDE ARK;1
Tafuna;914;TROUBLE DATE;1
Hubli-Dharwad;823;SOUTH WAIT;1
Laredo;849;STORM HAPPINESS;1
Chatsworth;828;SPIKING ELEMENT;1
Valle de Santiago;592;MONSTER SPARTACUS;1
Banjul;872;SWEET BROTHERHOOD;1
San Felipe del Progreso;621;NETWORK PEAK;1
Jurez;442;HUNTING MUSKETEERS;1
Mardan;928;UPTOWN YOUNG;1
Angra dos Reis;724;REMEMBER DIARY;1
Najafabad;389;GUNFIGHTER MUSSOLINI;1
Chandrapur;301;FAMILY SWEET;1
Ilorin;308;FERRIS MOTHER;1
Trshavn;693;POTTER CONNECTICUT;1
Vijayawada;755;SABRINA MIDNIGHT;1
Zanzibar;580;MINE TITANS;1
Omdurman;439;HUNCHBACK IMPOSSIBLE;1
Escobar;727;RESURRECTION SILVERADO;1
Saarbrcken;308;FERRIS MOTHER;1
Taizz;270;EARTH VISION;1
Mannheim;450;IDOLS SNATCHERS;1
Molodetno;842;STATE WASTELAND;1
Uluberia;740;ROLLERCOASTER BRINGING;1
Jinzhou;485;JERSEY SASSY;1
Zhoushan;69;BEVERLY OUTLAW;1
Ranchi;700;PRIX UNDEFEATED;1
Songkhla;618;NECKLACE OUTBREAK;1
Lhokseumawe;618;NECKLACE OUTBREAK;1
Konotop;57;BASIC EASY;1
Mukateve;968;WEREWOLF LOLA;1
Jalib al-Shuyukh;260;DUDE BLINDNESS;1
Santa Brbara dOeste;3;ADAPTATION HOLES;1
Kragujevac;305;FATAL HAUNTED;1
Cuauhtmoc;578;MILLION ACE;1
Talavera;334;FREDDY STORM;1
Tongliao;430;HOOK CHARIOTS;1
Shubra al-Khayma;121;CAROL TEXAS;1
Southend-on-Sea;865;SUNRISE LEAGUE;1
Ahmadnagar;490;JUMANJI BLADE;1
Zapopan;738;ROCKETEER MOTHER;1
Sivas;411;HEAVENLY GUN;1
Akron;938;VELVET TERMINATOR;1
Santiago de los Caballeros;920;UNBREAKABLE KARATE;1
Alessandria;882;TENENBAUMS COMMAND;1
Kabul;484;JERK PAYCHECK;1
Citt del Vaticano;628;NORTHWEST POLISH;1
Davao;984;WONDERFUL DROP;1
Mwanza;856;STREETCAR INTENTIONS;1
Caracas;489;JUGGLER HARDLY;1
Yingkou;234;DISTURBING SCARFACE;1
Omdurman;61;BEAUTY GREASE;1
Shenzhen;980;WIZARD COLDBLOODED;1
Bamenda;612;MUSSOLINI SPOILERS;1
Matamoros;729;RIDER CADDYSHACK;1
Sucre;113;CALIFORNIA BIRDS;1
Coquimbo;746;ROUGE SQUAD;1
Clarksville;592;MONSTER SPARTACUS;1
Celaya;882;TENENBAUMS COMMAND;1
Dundee;750;RUN PACIFIC;1
Tete;670;PELICAN COMFORTS;1
Botshabelo;353;GENTLEMEN STAGE;1
Kragujevac;516;LEGEND JEDI;1
Warren;19;AMADEUS HOLY;1
Ahmadnagar;697;PRIMARY GLASS;1
Sawhaj;85;BONNIE HOLOCAUST;1
Garden Grove;252;DREAM PICKUP;1
Juazeiro do Norte;365;GOLD RIVER;1
Tuguegarao;637;OPEN AFRICAN;1
Bellevue;201;CYCLONE FAMILY;1
Sanya;158;CLONES PINOCCHIO;1
Valle de la Pascua;317;FIREBALL PHILADELPHIA;1
Araatuba;309;FEUD FROGMEN;1
Ourense (Orense);189;CREATURES SHAKESPEARE;1
Esfahan;383;GROOVE FICTION;1
Tallahassee;369;GOODFELLAS SALUTE;1
Nakhon Sawan;133;CHAMBER ITALIAN;1
Dundee;280;EMPIRE MALKOVICH;1
Pemalang;405;HAUNTED ANTITRUST;1
Mysore;167;COMA HEAD;1
Balikesir;658;PARIS WEEKEND;1
Denizli;706;QUEEN LUKE;1
Le Mans;545;MADNESS ATTACKS;1
Yerevan;453;IMAGE PRINCESS;1
Wroclaw;568;MEMENTO ZOOLANDER;1
Zapopan;710;RAGE GAMES;1
Lima;716;REAP UNFAITHFUL;1
Sincelejo;210;DARKO DORADO;1
Zanzibar;22;AMISTAD MIDSUMMER;1
Ocumare del Tuy;493;KANE EXORCIST;1
Pune;228;DETECTIVE VISION;1
Tarlac;555;MALLRATS UNITED;1
Otsu;216;DAY UNFAITHFUL;1
Kalisz;559;MARRIED GO;1
guas Lindas de Gois;697;PRIMARY GLASS;1
Czestochowa;853;STRANGER STRANGERS;1
Hsichuh;978;WISDOM WORKER;1
Nanyang;23;ANACONDA CONFESSIONS;1
Hunuco;256;DROP WATERFRONT;1
Maring;587;MOD SECRETARY;1
Ciomas;916;TURN STAR;1
Isesaki;664;PATRIOT ROMAN;1
Pyongyang;884;TERMINATOR CLUB;1
Tete;270;EARTH VISION;1
Bradford;174;CONFIDENTIAL INTERVIEW;1
Lancaster;225;DESTINATION JERK;1
al-Ayn;91;BOUND CHEAPER;1
Santa F;271;EASY GLADIATOR;1
Sokoto;879;TELEGRAPH VOYAGE;1
Tandil;511;LAWRENCE LOVE;1
Ibirit;174;CONFIDENTIAL INTERVIEW;1
Hiroshima;50;BAKED CLEOPATRA;1
Southend-on-Sea;816;SNOWMAN ROLLERCOASTER;1
Korla;810;SLUMS DUCK;1
Aurora;672;PERFECT GROOVE;1
Liaocheng;159;CLOSER BANG;1
Battambang;521;LIES TREATMENT;1
Huejutla de Reyes;798;SILVERADO GOLDFINGER;1
Weifang;825;SPEAKEASY DATE;1
Erlangen;29;ANTITRUST TOMATOES;1
Cape Coral;832;SPLASH GUMP;1
San Juan Bautista Tuxtepec;234;DISTURBING SCARFACE;1
Rockford;932;VALLEY PACKER;1
Salamanca;598;MOSQUITO ARMAGEDDON;1
Tarlac;951;VOYAGE LEGALLY;1
Lapu-Lapu;785;SHAWSHANK BUBBLE;1
Tongliao;672;PERFECT GROOVE;1
Escobar;319;FISH OPUS;1
Liaocheng;717;REAR TRADING;1
Baha Blanca;579;MINDS TRUMAN;1
Zhoushan;738;ROCKETEER MOTHER;1
Purnea (Purnia);856;STREETCAR INTENTIONS;1
Ogbomosho;786;SHEPHERD MIDSUMMER;1
Tuguegarao;34;ARABIA DOGMA;1
Ourense (Orense);415;HIGH ENCINO;1
Idfu;818;SOMETHING DUCK;1
Bijapur;391;HALF OUTFIELD;1
Portoviejo;205;DANCES NONE;1
Apeldoorn;220;DEER VIRGINIAN;1
Sungai Petani;158;CLONES PINOCCHIO;1
Batman;360;GLASS DYING;1
Miyakonojo;775;SEATTLE EXPECATIONS;1
