time,cidade,regiao,temp_c,feelslike_c,humidity,precip_mm,wind_kph,pressure_mb,uv,vis_km,condicao,is_day
2030-05-08 21:00:00,Manaus,Sul,31.7,31.8,79,3.1,7.8,1021.5,2,3.2,Nublado,1
2030-05-08 22:00:00,Belo Horizonte,Sudeste,15.8,26.1,45,2.3,11.8,1028.6,10,7.8,Tempestade,0
2030-05-08 23:00:00,Capanema,Norte,27.3,28.8,67,1.4,13.6,1008.3,1,6.8,Neblina,1
2030-05-09 00:00:00,Manaus,Sudeste,25.5,29.4,77,1.8,16.1,1016.2,5,9.0,Neblina,1
2030-05-09 01:00:00,Belo Horizonte,Sul,25.5,29.9,84,0.0,12.8,1008.2,9,6.9,Ensolarado,0
2030-05-09 02:00:00,São Paulo,Norte,22.5,26.0,78,0.9,7.3,1019.7,4,9.5,Parcialmente nublado,1
2030-05-09 03:00:00,São Paulo,Sul,21.5,30.6,57,0.6,5.3,1008.4,3,7.8,Parcialmente nublado,1
2030-05-09 04:00:00,Capanema,Sul,29.7,20.8,61,6.2,7.7,1007.6,10,5.1,Nublado,0
2030-05-09 05:00:00,Porto Alegre,Sul,29.8,21.8,42,0.0,7.0,1009.4,10,9.3,Parcialmente nublado,0
2030-05-09 06:00:00,Porto Alegre,Norte,25.6,23.7,64,5.6,9.0,1019.5,1,7.4,Nublado,0
2030-05-09 07:00:00,Manaus,Sudeste,17.0,29.6,43,2.3,11.4,1009.6,6,8.8,Neblina,1
2030-05-09 08:00:00,São Paulo,Norte,25.3,24.4,45,0.1,11.0,1001.6,8,11.0,Tempestade,1
2030-05-09 09:00:00,Belo Horizonte,Norte,23.0,25.7,56,0.2,13.3,1018.6,4,5.8,Chuva leve,1
2030-05-09 10:00:00,Capanema,Sul,24.7,31.7,60,1.6,5.5,1021.7,0,7.9,Chuva leve,1
2030-05-09 11:00:00,Porto Alegre,Norte,25.6,31.4,99,4.6,12.9,1032.4,0,8.6,Tempestade,1
2030-05-09 12:00:00,Manaus,Norte,24.4,28.0,45,0.8,8.3,993.8,1,5.2,Chuva leve,1
2030-05-09 13:00:00,Manaus,Sul,29.9,33.5,79,0.6,5.8,1009.9,4,5.0,Tempestade,1
2030-05-09 14:00:00,São Paulo,Sudeste,21.7,28.9,56,1.9,11.4,1023.6,6,5.6,Chuva leve,1
2030-05-09 15:00:00,Belo Horizonte,Norte,29.9,26.9,79,1.9,7.1,989.8,8,10.0,Parcialmente nublado,0
2030-05-09 16:00:00,Belo Horizonte,Sul,23.2,31.7,73,0.1,8.4,1010.8,0,9.8,Parcialmente nublado,0
2030-05-09 17:00:00,Porto Alegre,Sudeste,29.0,27.6,83,2.1,9.7,1027.2,11,12.2,Tempestade,1
2030-05-09 18:00:00,Manaus,Sudeste,29.5,29.5,72,0.4,10.5,1004.8,3,8.0,Ensolarado,0
2030-05-09 19:00:00,São Paulo,Sudeste,27.1,19.1,50,3.2,9.2,999.7,10,7.0,Chuva leve,0
2030-05-09 20:00:00,Belo Horizonte,Sudeste,22.1,27.1,92,1.5,9.3,1002.6,5,10.0,Nublado,0
2030-05-09 21:00:00,Manaus,Norte,15.9,22.9,63,2.0,11.5,1012.8,2,7.8,Tempestade,0
2030-05-09 22:00:00,Belo Horizonte,Norte,27.4,24.0,77,3.5,11.5,1005.8,1,11.4,Neblina,0
2030-05-09 23:00:00,Capanema,Sul,22.9,26.7,87,0.6,9.2,1015.7,3,7.7,Parcialmente nublado,1
2030-05-10 00:00:00,Belo Horizonte,Norte,25.5,31.7,49,3.4,4.4,1007.2,3,10.8,Nublado,1
2030-05-10 01:00:00,Belo Horizonte,Norte,29.9,29.5,43,3.9,5.1,997.4,5,6.9,Nublado,0
2030-05-10 02:00:00,Manaus,Norte,21.5,22.7,89,4.4,11.5,1021.6,6,6.0,Tempestade,1
2030-05-10 03:00:00,Belo Horizonte,Sudeste,25.7,27.2,63,1.0,8.5,1007.4,11,6.1,Neblina,1
2030-05-10 04:00:00,Belo Horizonte,Norte,16.9,26.9,87,1.0,8.6,1034.4,8,7.6,Nublado,1
2030-05-10 05:00:00,Capanema,Sul,26.8,27.1,99,3.6,7.3,1025.6,8,6.8,Nublado,1
2030-05-10 06:00:00,Belo Horizonte,Norte,21.9,31.3,62,5.5,8.7,1005.3,1,12.6,Parcialmente nublado,0
2030-05-10 07:00:00,Belo Horizonte,Sudeste,13.5,30.3,67,1.1,14.8,1024.9,4,2.0,Neblina,1
2030-05-10 08:00:00,Manaus,Sul,27.1,31.9,80,1.2,5.6,1004.1,10,11.2,Neblina,0
2030-05-10 09:00:00,São Paulo,Sudeste,38.1,26.5,63,0.9,15.0,1023.4,6,8.5,Nublado,1
2030-05-10 10:00:00,Capanema,Norte,24.8,20.9,94,0.5,11.7,1021.1,2,4.8,Chuva leve,1
2030-05-10 11:00:00,Belo Horizonte,Sul,19.7,27.2,99,5.6,10.4,1013.5,8,6.6,Chuva leve,0
2030-05-10 12:00:00,São Paulo,Sudeste,28.2,27.4,55,0.1,10.4,1021.8,2,7.9,Neblina,1
2030-05-10 13:00:00,Manaus,Sudeste,23.1,34.6,50,0.9,6.1,1017.3,3,9.6,Nublado,1
2030-05-10 14:00:00,Capanema,Sudeste,27.3,26.8,69,1.8,11.4,1011.8,1,9.5,Neblina,0
2030-05-10 15:00:00,Manaus,Norte,20.0,33.9,68,0.1,7.1,1006.9,3,6.5,Nublado,1
2030-05-10 16:00:00,São Paulo,Norte,17.3,31.6,69,3.6,14.3,1003.6,4,6.6,Parcialmente nublado,1
2030-05-10 17:00:00,Capanema,Sul,26.7,29.3,93,0.4,8.5,1024.7,1,9.6,Chuva leve,0
2030-05-10 18:00:00,Belo Horizonte,Sudeste,22.1,27.7,70,2.6,11.1,1009.6,5,4.9,Neblina,0
2030-05-10 19:00:00,São Paulo,Sudeste,21.6,23.6,99,7.1,7.8,1010.2,4,5.8,Chuva leve,0
2030-05-10 20:00:00,Manaus,Sul,29.8,24.5,50,1.1,4.3,1005.4,4,7.5,Ensolarado,1
2030-05-10 21:00:00,Capanema,Sudeste,22.7,21.2,92,6.5,3.1,1015.7,9,9.8,Nublado,0
2030-05-10 22:00:00,São Paulo,Norte,27.2,30.3,44,7.0,9.8,1004.2,10,8.2,Tempestade,0
2030-05-10 23:00:00,São Paulo,Norte,22.2,15.4,93,0.6,13.8,1018.2,8,7.8,Tempestade,1
2030-05-11 00:00:00,Manaus,Sul,31.0,25.8,74,1.1,11.2,1023.6,10,5.8,Neblina,0
2030-05-11 01:00:00,Manaus,Sudeste,33.7,30.1,64,5.3,2.8,1011.5,6,12.0,Nublado,0
2030-05-11 02:00:00,Belo Horizonte,Norte,28.4,25.3,89,0.3,12.8,1015.7,8,9.3,Ensolarado,1
2030-05-11 03:00:00,Belo Horizonte,Norte,20.2,25.7,99,1.4,4.8,1022.6,8,9.0,Chuva leve,0
2030-05-11 04:00:00,São Paulo,Sudeste,29.1,30.2,66,6.2,5.9,1002.1,11,4.6,Tempestade,0
2030-05-11 05:00:00,Manaus,Sul,25.0,22.1,94,0.2,9.6,1015.2,3,8.4,Tempestade,1
2030-05-11 06:00:00,São Paulo,Norte,27.2,26.4,74,6.3,7.6,1018.6,10,9.3,Tempestade,0
2030-05-11 07:00:00,Porto Alegre,Norte,23.3,27.7,68,0.9,6.6,1015.9,3,6.4,Nublado,0
2030-05-11 08:00:00,Manaus,Sudeste,23.0,24.2,42,3.2,9.1,987.2,3,11.0,Chuva leve,1
2030-05-11 09:00:00,Porto Alegre,Sul,26.2,18.4,92,0.6,9.5,1020.8,11,9.7,Nublado,1
2030-05-11 10:00:00,Porto Alegre,Norte,34.4,30.8,87,2.9,13.6,1023.7,3,8.0,Neblina,1
2030-05-11 11:00:00,Manaus,Sudeste,26.5,21.2,93,1.1,6.7,1009.0,7,7.8,Tempestade,1
2030-05-11 12:00:00,Belo Horizonte,Norte,23.9,26.8,65,2.3,12.5,1013.7,5,8.2,Tempestade,1
2030-05-11 13:00:00,São Paulo,Norte,21.6,27.2,68,0.7,9.3,1027.8,10,12.7,Nublado,0
2030-05-11 14:00:00,Capanema,Norte,23.3,22.2,57,5.8,7.8,1006.8,3,6.7,Chuva leve,0
2030-05-11 15:00:00,Capanema,Norte,32.8,27.8,93,0.0,2.0,1027.3,0,6.6,Chuva leve,1
2030-05-11 16:00:00,Manaus,Sul,22.5,26.9,53,4.7,7.1,1012.9,5,6.7,Parcialmente nublado,0
2030-05-11 17:00:00,Belo Horizonte,Sul,22.9,30.5,49,0.2,10.9,1023.5,7,5.4,Ensolarado,0
2030-05-11 18:00:00,Belo Horizonte,Sudeste,19.3,26.3,87,2.9,9.2,1016.5,6,9.1,Ensolarado,0
2030-05-11 19:00:00,Belo Horizonte,Norte,28.7,23.2,59,0.7,8.2,1012.8,10,7.0,Neblina,0
2030-05-11 20:00:00,Capanema,Sul,27.9,22.4,74,3.1,13.7,1023.4,0,8.1,Parcialmente nublado,0
2030-05-11 21:00:00,Porto Alegre,Sul,31.8,22.5,76,0.5,8.9,1020.7,6,8.0,Tempestade,0
2030-05-11 22:00:00,Capanema,Sudeste,28.8,33.6,90,0.4,8.5,1001.7,3,6.6,Parcialmente nublado,1
2030-05-11 23:00:00,Belo Horizonte,Sudeste,24.3,20.5,67,2.4,4.1,1027.3,3,9.7,Parcialmente nublado,1
2030-05-12 00:00:00,Capanema,Sudeste,32.5,23.4,91,0.1,10.1,1027.1,0,4.3,Ensolarado,1
2030-05-12 01:00:00,Capanema,Sul,31.6,29.2,91,0.2,12.7,1020.6,7,5.6,Chuva leve,1
2030-05-12 02:00:00,São Paulo,Norte,25.7,23.2,89,0.1,10.3,1012.6,1,9.5,Parcialmente nublado,1
2030-05-12 03:00:00,Manaus,Sudeste,27.0,23.9,62,1.2,12.5,1014.7,10,8.5,Ensolarado,0
2030-05-12 04:00:00,Porto Alegre,Sul,16.8,23.7,45,0.2,7.2,1014.2,0,6.3,Tempestade,0
2030-05-12 05:00:00,São Paulo,Sudeste,26.5,29.8,51,3.3,11.1,1014.6,11,5.3,Tempestade,0
2030-05-12 06:00:00,Manaus,Norte,25.5,17.2,45,2.2,11.2,1014.8,5,6.5,Nublado,1
2030-05-12 07:00:00,Belo Horizonte,Sudeste,24.7,24.9,89,0.0,11.2,1017.4,9,6.3,Parcialmente nublado,0
2030-05-12 08:00:00,São Paulo,Sul,27.3,28.4,51,3.3,8.6,1006.5,7,7.9,Chuva leve,1
2030-05-12 09:00:00,Manaus,Sul,20.4,26.9,98,1.6,9.1,1009.9,8,8.5,Chuva leve,1
2030-05-12 10:00:00,São Paulo,Sudeste,36.6,23.6,54,3.1,12.6,1005.1,1,6.9,Nublado,1
2030-05-12 11:00:00,Capanema,Sudeste,28.8,32.6,76,0.6,11.3,1014.5,4,7.2,Nublado,0
2030-05-12 12:00:00,Capanema,Norte,28.5,26.1,96,1.4,9.0,1012.9,3,8.4,Tempestade,0
2030-05-12 13:00:00,São Paulo,Sudeste,28.5,25.0,45,0.3,9.2,1032.0,4,9.1,Tempestade,1
2030-05-12 14:00:00,São Paulo,Sudeste,30.0,27.4,95,1.5,8.4,1015.9,1,10.4,Parcialmente nublado,1
2030-05-12 15:00:00,Porto Alegre,Norte,25.6,26.4,76,0.5,10.1,1017.3,5,7.7,Neblina,1
2030-05-12 16:00:00,Belo Horizonte,Norte,22.1,31.7,54,2.0,5.4,1002.5,11,5.1,Nublado,1
2030-05-12 17:00:00,Capanema,Norte,17.2,22.5,80,0.4,10.0,1020.5,10,10.6,Tempestade,1
2030-05-12 18:00:00,São Paulo,Norte,30.3,25.8,60,0.8,9.2,998.2,11,6.1,Neblina,1
2030-05-12 19:00:00,Manaus,Sul,27.9,22.5,71,5.5,8.3,995.2,0,11.9,Ensolarado,0
2030-05-12 20:00:00,Belo Horizonte,Sudeste,18.8,29.6,88,4.3,8.5,1002.6,5,10.0,Tempestade,0
2030-05-12 21:00:00,Manaus,Sul,18.5,24.0,94,0.0,6.4,1026.8,11,7.1,Tempestade,0
2030-05-12 22:00:00,Belo Horizonte,Sudeste,15.9,23.1,64,2.4,10.7,1020.7,3,4.9,Tempestade,1
2030-05-12 23:00:00,Manaus,Sul,23.5,19.6,62,3.4,7.8,1022.9,8,5.9,Chuva leve,1
2030-05-13 00:00:00,Capanema,Sul,30.8,25.2,55,2.9,7.4,1004.1,2,8.4,Parcialmente nublado,1
2030-05-13 01:00:00,São Paulo,Sudeste,17.6,33.7,96,0.9,5.3,1017.6,6,7.1,Ensolarado,0
2030-05-13 02:00:00,São Paulo,Sul,25.4,23.3,84,0.6,7.7,1005.6,0,6.7,Nublado,0
2030-05-13 03:00:00,Porto Alegre,Norte,17.4,26.2,84,2.6,8.3,1002.9,8,6.9,Nublado,0
2030-05-13 04:00:00,São Paulo,Sul,17.7,30.9,90,3.2,6.8,1025.4,9,7.3,Parcialmente nublado,0
2030-05-13 05:00:00,Capanema,Sul,21.6,24.8,43,0.1,10.1,1017.0,0,6.5,Ensolarado,0
2030-05-13 06:00:00,Belo Horizonte,Sudeste,34.0,20.7,83,1.9,10.6,1023.0,4,10.0,Tempestade,1
2030-05-13 07:00:00,Belo Horizonte,Sul,21.0,29.3,49,1.7,12.0,1011.8,3,7.7,Nublado,1
2030-05-13 08:00:00,São Paulo,Sul,18.0,36.4,94,2.4,12.2,1031.5,7,7.2,Neblina,1
2030-05-13 09:00:00,Manaus,Sul,22.3,22.2,64,4.0,12.0,1008.7,9,5.9,Ensolarado,1
2030-05-13 10:00:00,São Paulo,Sul,22.4,30.2,70,0.6,14.3,1022.6,5,9.9,Tempestade,0
2030-05-13 11:00:00,Belo Horizonte,Sul,23.8,23.7,69,0.5,13.2,995.6,6,8.7,Ensolarado,0
2030-05-13 12:00:00,Porto Alegre,Sudeste,21.7,29.0,43,0.9,11.1,1022.0,8,11.1,Tempestade,0
2030-05-13 13:00:00,Belo Horizonte,Norte,22.2,24.1,40,1.8,8.4,1015.8,5,5.8,Tempestade,1
2030-05-13 14:00:00,Manaus,Norte,27.0,27.6,72,0.6,11.0,1027.8,0,11.8,Tempestade,1
2030-05-13 15:00:00,Manaus,Sudeste,24.8,26.1,71,4.2,11.8,1012.4,8,15.1,Chuva leve,0
2030-05-13 16:00:00,Porto Alegre,Sul,20.0,35.6,77,0.3,7.7,1011.5,2,9.9,Ensolarado,0
2030-05-13 17:00:00,Manaus,Sul,27.9,23.3,78,0.0,12.7,1019.3,3,10.6,Tempestade,0
2030-05-13 18:00:00,São Paulo,Sudeste,36.1,23.8,99,2.9,8.0,1007.2,9,3.4,Nublado,1
2030-05-13 19:00:00,São Paulo,Norte,27.1,30.5,96,1.3,13.5,1011.2,4,9.6,Chuva leve,0
2030-05-13 20:00:00,Belo Horizonte,Sul,30.9,29.6,91,2.3,12.3,1017.6,0,7.3,Chuva leve,1
2030-05-13 21:00:00,Capanema,Sudeste,22.3,24.2,99,0.0,9.4,1014.2,2,8.0,Parcialmente nublado,0
2030-05-13 22:00:00,São Paulo,Sul,25.4,30.9,96,2.6,12.8,1022.7,0,5.3,Tempestade,0
2030-05-13 23:00:00,São Paulo,Norte,19.4,26.8,56,0.2,9.7,1017.7,6,5.2,Chuva leve,1
2030-05-14 00:00:00,Porto Alegre,Sul,13.0,29.1,80,1.8,10.5,995.7,1,2.7,Chuva leve,1
2030-05-14 01:00:00,São Paulo,Norte,21.4,22.5,76,3.1,10.4,1014.0,0,4.6,Tempestade,1
2030-05-14 02:00:00,Belo Horizonte,Sul,22.8,31.5,94,4.5,9.1,1024.9,5,9.3,Parcialmente nublado,0
2030-05-14 03:00:00,Porto Alegre,Sudeste,19.2,28.7,81,3.4,12.9,1029.7,1,5.6,Ensolarado,0
2030-05-14 04:00:00,São Paulo,Norte,23.9,22.3,65,2.0,8.1,1013.7,10,6.9,Parcialmente nublado,0
2030-05-14 05:00:00,Belo Horizonte,Sul,18.8,31.4,56,2.4,6.6,996.3,11,8.8,Parcialmente nublado,0
2030-05-14 06:00:00,Porto Alegre,Norte,34.4,31.0,96,4.6,6.6,1002.9,11,7.7,Parcialmente nublado,1
2030-05-14 07:00:00,Capanema,Sudeste,18.6,28.1,44,0.4,14.7,1025.7,11,6.1,Chuva leve,0
2030-05-14 08:00:00,Belo Horizonte,Sul,20.7,33.3,78,0.5,9.1,1009.4,1,9.4,Tempestade,1
2030-05-14 09:00:00,São Paulo,Sudeste,21.8,27.8,53,2.0,10.2,993.4,3,6.0,Neblina,1
2030-05-14 10:00:00,Porto Alegre,Norte,29.6,35.4,81,0.4,14.0,1024.6,3,6.5,Chuva leve,1
2030-05-14 11:00:00,Capanema,Sul,28.5,29.0,80,2.4,6.2,1006.2,4,7.5,Neblina,0
2030-05-14 12:00:00,Belo Horizonte,Sudeste,25.2,22.9,89,0.1,6.6,1004.6,9,6.5,Neblina,0
2030-05-14 13:00:00,Capanema,Norte,21.7,28.0,78,0.1,12.2,1018.6,2,9.1,Neblina,1
2030-05-14 14:00:00,Belo Horizonte,Sul,11.4,25.3,83,0.7,11.9,1009.7,8,5.7,Tempestade,0
2030-05-14 15:00:00,São Paulo,Sudeste,20.6,30.9,51,0.1,11.8,1015.6,8,9.1,Ensolarado,1
2030-05-14 16:00:00,Belo Horizonte,Norte,25.2,25.5,96,1.2,12.4,1005.4,7,7.0,Nublado,1
2030-05-14 17:00:00,São Paulo,Sul,22.9,24.8,68,6.0,8.0,1014.3,9,3.6,Nublado,0
2030-05-14 18:00:00,Belo Horizonte,Sudeste,30.5,21.5,97,1.6,12.7,1021.8,0,2.5,Tempestade,0
2030-05-14 19:00:00,Porto Alegre,Sul,27.4,18.3,49,0.3,10.2,1018.8,3,11.1,Neblina,1
2030-05-14 20:00:00,Belo Horizonte,Sul,21.5,29.9,81,2.8,9.1,1017.6,3,10.2,Tempestade,0
2030-05-14 21:00:00,Belo Horizonte,Sudeste,28.4,22.7,88,1.0,12.5,1011.2,8,6.1,Nublado,0
2030-05-14 22:00:00,Manaus,Sul,17.6,28.6,57,1.0,10.6,1016.1,4,7.8,Tempestade,1
2030-05-14 23:00:00,Manaus,Sudeste,26.4,24.6,71,1.4,10.5,1002.6,11,5.0,Nublado,0
2030-05-15 00:00:00,Belo Horizonte,Sul,29.9,28.2,56,5.4,12.5,1018.0,10,9.8,Nublado,0
2030-05-15 01:00:00,Manaus,Norte,27.8,35.9,98,0.7,16.6,1016.3,2,9.4,Chuva leve,1
2030-05-15 02:00:00,São Paulo,Sudeste,22.0,36.2,60,0.4,8.6,1027.6,7,8.8,Ensolarado,0
2030-05-15 03:00:00,Manaus,Sudeste,29.0,26.5,61,0.1,8.4,1009.5,4,10.4,Parcialmente nublado,0
2030-05-15 04:00:00,Belo Horizonte,Norte,16.2,24.8,96,0.6,8.6,996.2,3,5.2,Tempestade,1
2030-05-15 05:00:00,Capanema,Sudeste,19.2,27.1,52,1.3,10.7,1012.7,0,7.4,Parcialmente nublado,1
2030-05-15 06:00:00,Capanema,Sul,20.2,22.5,50,0.4,7.4,1013.9,6,7.6,Neblina,0
2030-05-15 07:00:00,Belo Horizonte,Sudeste,15.9,28.4,98,7.3,12.1,1020.1,5,6.9,Chuva leve,1
2030-05-15 08:00:00,Belo Horizonte,Sul,30.2,27.9,82,0.6,5.6,1002.2,6,11.1,Tempestade,1
2030-05-15 09:00:00,Capanema,Sul,32.4,25.1,86,7.8,7.5,1017.3,6,7.9,Nublado,1
2030-05-15 10:00:00,Porto Alegre,Sudeste,23.9,32.2,65,0.8,12.5,1017.4,5,8.4,Chuva leve,1
2030-05-15 11:00:00,Manaus,Sudeste,31.1,28.6,98,1.1,10.3,1013.0,7,9.1,Neblina,0
2030-05-15 12:00:00,Porto Alegre,Sudeste,19.9,32.7,63,1.4,8.4,995.6,0,8.7,Neblina,0
2030-05-15 13:00:00,São Paulo,Norte,22.8,17.8,83,0.9,15.1,1005.3,11,8.5,Neblina,0
2030-05-15 14:00:00,Capanema,Sudeste,23.1,27.2,84,1.0,12.3,1005.8,9,9.5,Nublado,1
2030-05-15 15:00:00,Capanema,Sudeste,19.4,30.8,71,1.2,7.2,1009.3,4,7.0,Neblina,1
2030-05-15 16:00:00,Porto Alegre,Sul,27.4,26.2,77,0.1,7.4,1000.5,3,12.0,Parcialmente nublado,1
2030-05-15 17:00:00,São Paulo,Sudeste,24.5,33.4,44,1.6,13.8,1013.5,8,9.4,Ensolarado,0
2030-05-15 18:00:00,Porto Alegre,Norte,22.5,19.7,87,0.8,13.6,1005.6,6,9.5,Neblina,1
2030-05-15 19:00:00,São Paulo,Sul,25.4,25.0,55,0.2,9.0,1010.1,5,8.9,Ensolarado,0
2030-05-15 20:00:00,Belo Horizonte,Sul,29.4,30.6,53,1.8,12.7,1021.4,8,11.1,Neblina,0
2030-05-15 21:00:00,Belo Horizonte,Sudeste,23.0,28.2,62,3.3,8.0,1000.2,0,6.1,Ensolarado,0
2030-05-15 22:00:00,Capanema,Sul,36.2,23.3,98,2.9,14.3,1010.8,2,7.3,Tempestade,1
2030-05-15 23:00:00,Belo Horizonte,Sul,28.5,22.8,77,0.8,7.0,1029.5,11,9.1,Tempestade,0
2030-05-16 00:00:00,Porto Alegre,Sudeste,26.5,28.8,92,0.1,14.4,1016.3,1,13.2,Tempestade,1
2030-05-16 01:00:00,São Paulo,Sudeste,25.4,28.5,45,3.6,3.8,1010.0,7,9.0,Chuva leve,1
2030-05-16 02:00:00,Capanema,Norte,34.4,26.0,81,1.7,8.6,1016.3,1,8.2,Neblina,1
2030-05-16 03:00:00,Belo Horizonte,Norte,26.6,29.0,94,3.7,0.1,1011.9,6,5.4,Chuva leve,1
2030-05-16 04:00:00,Capanema,Sudeste,24.4,19.7,94,3.6,10.2,1026.8,2,10.3,Tempestade,0
2030-05-16 05:00:00,Capanema,Sul,20.5,28.0,45,0.5,8.5,1007.1,0,8.7,Ensolarado,1
2030-05-16 06:00:00,São Paulo,Norte,26.6,18.7,41,2.3,7.1,1009.6,4,7.8,Ensolarado,1
2030-05-16 07:00:00,Porto Alegre,Norte,27.9,32.0,86,1.6,8.8,991.4,2,7.5,Ensolarado,0
2030-05-16 08:00:00,Porto Alegre,Sudeste,33.6,28.0,74,0.0,10.3,1023.6,10,5.1,Tempestade,1
2030-05-16 09:00:00,Manaus,Sul,24.0,28.2,67,6.6,9.9,1020.9,8,7.7,Chuva leve,1
2030-05-16 10:00:00,Porto Alegre,Norte,26.2,27.3,48,4.9,14.1,1021.6,9,5.4,Tempestade,0
2030-05-16 11:00:00,Belo Horizonte,Sudeste,23.6,23.4,57,3.5,7.4,1031.7,11,9.0,Tempestade,1
2030-05-16 12:00:00,Manaus,Sudeste,27.9,23.0,57,0.6,8.4,1028.2,5,8.0,Tempestade,0
2030-05-16 13:00:00,Manaus,Sul,28.2,32.1,62,1.3,12.4,1029.6,5,7.0,Ensolarado,1
2030-05-16 14:00:00,Manaus,Sudeste,22.4,24.4,90,0.1,10.8,1014.7,10,9.8,Nublado,0
2030-05-16 15:00:00,Manaus,Sudeste,25.3,25.6,63,0.6,7.2,1005.6,7,4.2,Nublado,0
2030-05-16 16:00:00,Porto Alegre,Sudeste,25.5,25.0,72,2.9,10.8,1017.1,7,6.1,Nublado,1
2030-05-16 17:00:00,Manaus,Norte,26.6,27.3,49,0.7,11.4,997.4,11,8.8,Chuva leve,0
2030-05-16 18:00:00,Belo Horizonte,Sul,30.2,25.3,90,0.9,15.5,1029.1,9,7.4,Tempestade,1
2030-05-16 19:00:00,Belo Horizonte,Sudeste,32.6,26.2,60,0.5,7.7,1014.8,9,5.8,Tempestade,0
2030-05-16 20:00:00,Capanema,Sudeste,17.8,29.7,57,0.3,14.3,1028.4,9,8.5,Tempestade,1
2030-05-16 21:00:00,Belo Horizonte,Sul,29.7,23.2,50,4.7,12.8,1024.3,1,8.2,Tempestade,1
2030-05-16 22:00:00,Capanema,Norte,20.3,27.5,48,0.6,11.0,996.6,4,11.6,Neblina,1
2030-05-16 23:00:00,Belo Horizonte,Sul,27.9,32.6,98,0.8,11.1,1012.4,2,10.3,Ensolarado,0
2030-05-17 00:00:00,Manaus,Norte,26.5,29.9,73,0.6,8.9,1004.0,8,12.3,Tempestade,0
2030-05-17 01:00:00,São Paulo,Sudeste,21.9,21.9,89,1.9,9.1,1003.5,6,9.9,Ensolarado,0
2030-05-17 02:00:00,Manaus,Sul,32.7,26.0,94,0.3,9.7,1009.1,8,7.6,Nublado,0
2030-05-17 03:00:00,Porto Alegre,Norte,22.7,28.6,73,0.4,12.2,1008.1,11,7.1,Ensolarado,1
2030-05-17 04:00:00,Capanema,Sul,29.9,23.2,47,0.4,11.5,1007.2,9,9.7,Neblina,0
2030-05-17 05:00:00,São Paulo,Sudeste,25.2,31.6,88,0.1,9.2,1006.7,1,4.2,Ensolarado,0
2030-05-17 06:00:00,Belo Horizonte,Norte,16.8,26.5,50,8.5,12.3,1018.2,5,5.4,Nublado,1
2030-05-17 07:00:00,Manaus,Sudeste,24.4,33.0,45,0.5,14.0,1013.4,5,6.0,Ensolarado,0
2030-05-17 08:00:00,Capanema,Sul,28.4,28.7,40,0.9,7.4,1033.6,9,8.1,Tempestade,0
2030-05-17 09:00:00,Capanema,Sudeste,23.5,24.4,82,2.2,11.6,1011.8,4,12.0,Ensolarado,1
2030-05-17 10:00:00,Belo Horizonte,Sul,20.4,25.9,71,2.4,11.1,1010.4,3,8.8,Neblina,1
2030-05-17 11:00:00,Capanema,Sul,28.0,27.3,58,0.3,8.7,1015.4,4,6.1,Ensolarado,0
2030-05-17 12:00:00,Belo Horizonte,Sudeste,23.7,23.9,89,0.8,7.8,1025.5,8,4.5,Parcialmente nublado,0
2030-05-17 13:00:00,Belo Horizonte,Norte,24.6,31.0,68,0.2,2.5,1037.5,6,10.0,Tempestade,1
2030-05-17 14:00:00,Manaus,Sul,18.4,22.2,61,0.9,13.7,1004.8,5,8.9,Parcialmente nublado,1
2030-05-17 15:00:00,Capanema,Sul,32.3,23.5,97,1.8,6.5,1005.6,0,9.0,Chuva leve,1
2030-05-17 16:00:00,Porto Alegre,Norte,32.9,25.2,64,6.2,3.7,1006.7,4,9.7,Neblina,1
2030-05-17 17:00:00,Porto Alegre,Norte,22.8,30.1,96,1.3,8.5,1009.9,10,8.3,Nublado,1
2030-05-17 18:00:00,Manaus,Norte,21.5,32.4,57,1.9,8.1,1013.5,2,10.4,Chuva leve,1
2030-05-17 19:00:00,Manaus,Sudeste,37.0,33.0,51,0.3,11.8,1027.0,2,6.5,Ensolarado,1
2030-05-17 20:00:00,Belo Horizonte,Norte,26.3,30.1,41,4.5,8.7,1025.9,5,9.5,Tempestade,1
2030-05-17 21:00:00,Porto Alegre,Sul,20.9,24.9,82,1.2,7.9,1012.6,4,7.3,Ensolarado,1
2030-05-17 22:00:00,Capanema,Sul,26.3,20.1,78,0.0,5.8,1001.9,11,10.6,Parcialmente nublado,1
2030-05-17 23:00:00,Porto Alegre,Sudeste,25.2,30.4,87,0.0,13.8,1005.9,6,6.5,Parcialmente nublado,1
2030-05-18 00:00:00,Manaus,Sudeste,30.9,32.0,91,1.8,8.5,1028.2,7,1.6,Neblina,0
2030-05-18 01:00:00,Manaus,Sul,36.5,24.8,76,1.8,6.8,1032.6,3,9.9,Tempestade,0
2030-05-18 02:00:00,Belo Horizonte,Sul,24.8,33.2,48,1.4,7.9,1005.3,1,9.8,Nublado,0
2030-05-18 03:00:00,Capanema,Sul,28.5,26.6,44,4.0,13.8,1024.0,5,5.0,Parcialmente nublado,1
2030-05-18 04:00:00,Manaus,Sudeste,22.8,25.2,55,1.4,11.6,1018.9,4,8.8,Neblina,1
2030-05-18 05:00:00,Capanema,Sul,18.7,26.9,61,0.0,8.7,1016.9,11,8.6,Tempestade,0
