cidade;pais_code;estado_code;estado;pais
Alvaiázere;PT;13;Leiria;Portugal
Altura;PT;09;Faro;Portugal
Alter do Chão;PT;16;Portalegre;Portugal
Alqueidão da Serra;PT;13;Leiria;Portugal
Alpiarça;PT;18;Santarém;Portugal
Almograve;PT;03;Beja;Portugal
Almodôvar;PT;03;Beja;Portugal
Almeirim;PT;18;Santarém;Portugal
Almargem;PT;14;Lisbon;Portugal
Almancil;PT;09;Faro;Portugal
Almada;PT;19;Setúbal;Portugal
Aljustrel;PT;03;Beja;Portugal
Aljubarrota;PT;13;Leiria;Portugal
Aljezur;PT;09;Faro;Portugal
Alhos Vedros;PT;19;Setúbal;Portugal
Alhandra;PT;14;Lisbon;Portugal
Algueirão;PT;14;Lisbon;Portugal
Algoz;PT;09;Faro;Portugal
Algés;PT;14;Lisbon;Portugal
Alfornelos;PT;14;Lisbon;Portugal
Alferrarede;PT;18;Santarém;Portugal
Alfeizerão;PT;13;Leiria;Portugal
Alfama;PT;14;Lisbon;Portugal
Alenquer;PT;14;Lisbon;Portugal
Alegrete;PT;16;Portalegre;Portugal
Aldeia Nova;PT;03;Beja;Portugal
Aldeia de Paio Pires;PT;19;Setúbal;Portugal
Alcoutim;PT;09;Faro;Portugal
Alcoitão;PT;14;Lisbon;Portugal
Alcoentre;PT;14;Lisbon;Portugal
Alcochete;PT;19;Setúbal;Portugal
Alcobaça;PT;13;Leiria;Portugal
Alcantarilha;PT;09;Faro;Portugal
Alcântara;PT;14;Lisbon;Portugal
Alcanhões;PT;18;Santarém;Portugal
Alcanena;PT;18;Santarém;Portugal
Alcanede;PT;18;Santarém;Portugal
Alcains;PT;06;Castelo Branco;Portugal
Alcácer do Sal;PT;19;Setúbal;Portugal
Alcabideche;PT;14;Lisbon;Portugal
Albufeira;PT;09;Faro;Portugal
Alandroal;PT;08;Évora;Portugal
Alagoa;PT;16;Portalegre;Portugal
Ajuda;PT;14;Lisbon;Portugal
Água de Pena;PT;10;Madeira;Portugal
A dos Francos;PT;13;Leiria;Portugal
A dos Cunhados;PT;14;Lisbon;Portugal
Abrigada;PT;14;Lisbon;Portugal
Abrantes;PT;18;Santarém;Portugal
Vouzela;PT;22;Viseu;Portugal
Vizela;PT;04;Braga;Portugal
Vizela;PT;17;Porto;Portugal
Viseu;PT;22;Viseu;Portugal
Vinhais;PT;05;Bragança;Portugal
Vimioso;PT;05;Bragança;Portugal
Vilela;PT;21;Vila Real;Portugal
Vila Verde;PT;04;Braga;Portugal
Vila Seca;PT;04;Braga;Portugal
Vilarinho;PT;17;Porto;Portugal
Vila Real;PT;21;Vila Real;Portugal
Vilar do Paraíso;PT;17;Porto;Portugal
Vilar de Figos;PT;04;Braga;Portugal
Vilar de Andorinho;PT;17;Porto;Portugal
Vilar;PT;02;Aveiro;Portugal
Vila Praia de Âncora;PT;20;Viana do Castelo;Portugal
Vila Pouca de Aguiar;PT;21;Vila Real;Portugal
Vila Nova de Telha;PT;17;Porto;Portugal
Vila Nova de Paiva;PT;22;Viseu;Portugal
Vila Nova de Gaia;PT;17;Porto;Portugal
Vila Nova de Foz Côa;PT;11;Guarda;Portugal
Vila Nova de Famalicão;PT;04;Braga;Portugal
Vila Nova da Telha;PT;17;Porto;Portugal
Vila Nova de Cerveira;PT;20;Viana do Castelo;Portugal
Vila Meã;PT;17;Porto;Portugal
Vila Frescainha;PT;04;Braga;Portugal
Vila do Conde;PT;17;Porto;Portugal
Vila da Lixa;PT;17;Porto;Portugal
Vila Cova;PT;04;Braga;Portugal
Vila Cova;PT;17;Porto;Portugal
Vila Chã;PT;02;Aveiro;Portugal
Vilaça;PT;04;Braga;Portugal
Vieira do Minho;PT;04;Braga;Portugal
Vidago;PT;21;Vila Real;Portugal
Viana do Castelo;PT;20;Viana do Castelo;Portugal
Vermoim;PT;17;Porto;Portugal
Várzea;PT;04;Braga;Portugal
Valpaços;PT;21;Vila Real;Portugal
Valongo;PT;17;Porto;Portugal
Valongo;PT;02;Aveiro;Portugal
Valença;PT;20;Viana do Castelo;Portugal
Válega;PT;02;Aveiro;Portugal
Vale de Cambra;PT;02;Aveiro;Portugal
Valbom;PT;17;Porto;Portugal
Valadares;PT;17;Porto;Portugal
Valadares;PT;17;Porto;Portugal
Vairão;PT;17;Porto;Portugal
Vagos;PT;02;Aveiro;Portugal
Urgeses;PT;04;Braga;Portugal
Trofa;PT;17;Porto;Portugal
Treixedo;PT;22;Viseu;Portugal
Travanca;PT;07;Coimbra;Portugal
Trancoso;PT;11;Guarda;Portugal
Torre de Moncorvo;PT;05;Bragança;Portugal
Tondela;PT;22;Viseu;Portugal
Tocha;PT;07;Coimbra;Portugal
Terras de Bouro;PT;04;Braga;Portugal
Telões;PT;17;Porto;Portugal
Teixoso;PT;06;Castelo Branco;Portugal
Tebosa;PT;04;Braga;Portugal
Tavarede;PT;07;Coimbra;Portugal
Tarouca;PT;22;Viseu;Portugal
Tadim;PT;04;Braga;Portugal
Tabuaço;PT;22;Viseu;Portugal
Tábua;PT;07;Coimbra;Portugal
Souto;PT;02;Aveiro;Portugal
Soure;PT;07;Coimbra;Portugal
Sol Posto;PT;02;Aveiro;Portugal
Sobreposta;PT;04;Braga;Portugal
Sobreira;PT;21;Vila Real;Portugal
Sobrado;PT;17;Porto;Portugal
Cinfães;PT;22;Viseu;Portugal
Silvalde;PT;02;Aveiro;Portugal
Silva Escura;PT;17;Porto;Portugal
Sever do Vouga;PT;02;Aveiro;Portugal
Serzedo;PT;04;Braga;Portugal
Serzedo;PT;17;Porto;Portugal
Serzedelo;PT;04;Braga;Portugal
Seroa;PT;17;Porto;Portugal
Sernancelhe;PT;22;Viseu;Portugal
Sermonde;PT;17;Porto;Portugal
Sequeira;PT;11;Guarda;Portugal
Senhora do Porto;PT;17;Porto;Portugal
Senhora da Hora;PT;17;Porto;Portugal
Sendim;PT;05;Bragança;Portugal
Semelhe;PT;04;Braga;Portugal
Selho;PT;04;Braga;Portugal
Seixezelo;PT;17;Porto;Portugal
Seia;PT;11;Guarda;Portugal
Sátão;PT;22;Viseu;Portugal
São Tiago de Custoias;PT;17;Porto;Portugal
São Roque;PT;02;Aveiro;Portugal
Coronado;PT;17;Porto;Portugal
São Romão;PT;11;Guarda;Portugal
São Pedro do Sul;PT;22;Viseu;Portugal
São Pedro de Alva;PT;07;Coimbra;Portugal
São Pedro da Cova;PT;17;Porto;Portugal
São Paulo de Frades;PT;07;Coimbra;Portugal
São Miguel do Couto;PT;17;Porto;Portugal
São Martinho do Bispo;PT;07;Coimbra;Portugal
São Mamede de Infesta;PT;17;Porto;Portugal
São João de Ver;PT;02;Aveiro;Portugal
São João de Areias;PT;22;Viseu;Portugal
São João da Pesqueira;PT;22;Viseu;Portugal
São João da Madeira;PT;02;Aveiro;Portugal
São João;PT;02;Aveiro;Portugal
São Félix da Marinha;PT;17;Porto;Portugal
Santo Tirso;PT;17;Porto;Portugal
Santo Ovídio;PT;17;Porto;Portugal
Santo Izidoro;PT;17;Porto;Portugal
Santo António dos Olivais;PT;07;Coimbra;Portugal
Santa Marta de Penaguião;PT;21;Vila Real;Portugal
Santa Maria de Avioso;PT;17;Porto;Portugal
Santa Cruz do Bispo;PT;17;Porto;Portugal
Santa Cruz;PT;21;Vila Real;Portugal
Santa Comba Dão;PT;22;Viseu;Portugal
Santa Clara;PT;07;Coimbra;Portugal
Sangalhos;PT;02;Aveiro;Portugal
Sanfins;PT;02;Aveiro;Portugal
Sandim;PT;17;Porto;Portugal
Sande;PT;04;Braga;Portugal
Samil;PT;05;Bragança;Portugal
Salreu;PT;02;Aveiro;Portugal
Sabugal;PT;11;Guarda;Portugal
Sabrosa;PT;21;Vila Real;Portugal
Ronfe;PT;04;Braga;Portugal
Rio Tinto;PT;17;Porto;Portugal
Rio Meão;PT;02;Aveiro;Portugal
Rio Mau;PT;17;Porto;Portugal
Rio Mau;PT;17;Porto;Portugal
Rio de Loba;PT;22;Viseu;Portugal
Ribeirão;PT;04;Braga;Portugal
Ribeira de Pena;PT;21;Vila Real;Portugal
Ribeira de Frades;PT;07;Coimbra;Portugal
Riba de Ave;PT;04;Braga;Portugal
Resende;PT;22;Viseu;Portugal
Rendufe;PT;04;Braga;Portugal
Refojos de Basto;PT;04;Braga;Portugal
Recarei;PT;17;Porto;Portugal
Rebordosa;PT;17;Porto;Portugal
Rebordões;PT;17;Porto;Portugal
Real;PT;04;Braga;Portugal
Ramalde do Meio;PT;17;Porto;Portugal
Sardão;PT;17;Porto;Portugal
Quinta do Gato;PT;02;Aveiro;Portugal
Prado;PT;04;Braga;Portugal
Póvoa de Varzim;PT;17;Porto;Portugal
Póvoa de Lanhoso;PT;04;Braga;Portugal
Porto;PT;17;Porto;Portugal
Ponte de Lima;PT;20;Viana do Castelo;Portugal
Ponte da Barca;PT;20;Viana do Castelo;Portugal
Ponte;PT;04;Braga;Portugal
Poiares;PT;07;Coimbra;Portugal
Pinhel;PT;11;Guarda;Portugal
Pinheiro Manso;PT;17;Porto;Portugal
Peso da Régua;PT;21;Vila Real;Portugal
Perozinho;PT;17;Porto;Portugal
Perelhal;PT;04;Braga;Portugal
Pereiro;PT;17;Porto;Portugal
Perafita;PT;17;Porto;Portugal
Penela;PT;07;Coimbra;Portugal
Penedono;PT;22;Viseu;Portugal
Penamacor;PT;06;Castelo Branco;Portugal
Penafiel;PT;17;Porto;Portugal
Penacova;PT;07;Coimbra;Portugal
Pedrouços;PT;17;Porto;Portugal
Pedroso;PT;17;Porto;Portugal
Pedras Rubras;PT;17;Porto;Portugal
Paredes de Coura;PT;20;Viana do Castelo;Portugal
Paredes;PT;17;Porto;Portugal
Pardilhó;PT;02;Aveiro;Portugal
Paranhos;PT;17;Porto;Portugal
Pampilhosa;PT;02;Aveiro;Portugal
Pampilhosa da Serra;PT;07;Coimbra;Portugal
Palmeira;PT;04;Braga;Portugal
Palhaça;PT;02;Aveiro;Portugal
Paços de Ferreira;PT;17;Porto;Portugal
Paços de Brandão;PT;02;Aveiro;Portugal
Paços;PT;17;Porto;Portugal
Ovar;PT;02;Aveiro;Portugal
Oliveirinha;PT;02;Aveiro;Portugal
Oliveira do Mondego;PT;07;Coimbra;Portugal
Oliveira do Hospital;PT;07;Coimbra;Portugal
Oliveira do Douro;PT;17;Porto;Portugal
Oliveira do Bairro;PT;02;Aveiro;Portugal
Oliveira de Frades;PT;22;Viseu;Portugal
Oliveira de Azemeis;PT;02;Aveiro;Portugal
Oliveira;PT;04;Braga;Portugal
Olival;PT;17;Porto;Portugal
Oiã;PT;02;Aveiro;Portugal
Nogueira da Regedoura;PT;02;Aveiro;Portugal
Nogueira;PT;17;Porto;Portugal
Noeda;PT;17;Porto;Portugal
Nine;PT;04;Braga;Portugal
Nevogilde;PT;17;Porto;Portugal
Nelas;PT;22;Viseu;Portugal
Neiral;PT;17;Porto;Portugal
Negrelos;PT;17;Porto;Portugal
Negreiros;PT;04;Braga;Portugal
Nariz;PT;02;Aveiro;Portugal
Murtosa;PT;02;Aveiro;Portugal
Murça;PT;21;Vila Real;Portugal
Mozelos;PT;20;Viana do Castelo;Portugal
Mosteirô;PT;02;Aveiro;Portugal
Mortágua;PT;22;Viseu;Portugal
Moreira de Conegos;PT;04;Braga;Portugal
Moreira;PT;17;Porto;Portugal
Moreira;PT;17;Porto;Portugal
Montemor-o-Velho;PT;07;Coimbra;Portugal
Montalegre;PT;21;Vila Real;Portugal
Mondim de Basto;PT;21;Vila Real;Portugal
Monção;PT;20;Viana do Castelo;Portugal
Moimenta da Beira;PT;22;Viseu;Portugal
Mogadouro;PT;05;Bragança;Portugal
Mire de Tibães;PT;04;Braga;Portugal
Mirandela;PT;05;Bragança;Portugal
Miranda do Douro;PT;05;Bragança;Portugal
Miranda do Corvo;PT;07;Coimbra;Portugal
Miramar;PT;17;Porto;Portugal
Mira;PT;07;Coimbra;Portugal
Mindelo;PT;17;Porto;Portugal
Milheirós de Poiares;PT;02;Aveiro;Portugal
Milheirós;PT;17;Porto;Portugal
Mesão Frio;PT;21;Vila Real;Portugal
Merelim;PT;04;Braga;Portugal
Melres;PT;17;Porto;Portugal
Meinedo;PT;17;Porto;Portugal
Mêda;PT;11;Guarda;Portugal
Mealhada;PT;02;Aveiro;Portugal
Meadela;PT;20;Viana do Castelo;Portugal
Matosinhos;PT;17;Porto;Portugal
Massarelos;PT;17;Porto;Portugal
Mariz;PT;04;Braga;Portugal
Marinhas;PT;04;Braga;Portugal
Margaride;PT;17;Porto;Portugal
Marco de Canavezes;PT;17;Porto;Portugal
Marco da Oliveirinha;PT;02;Aveiro;Portugal
Manteigas;PT;11;Guarda;Portugal
Mangualde;PT;22;Viseu;Portugal
Maia;PT;17;Porto;Portugal
Madalena;PT;17;Porto;Portugal
Madalena;PT;17;Porto;Portugal
Macieira de Rates;PT;04;Braga;Portugal
Macieira de Cambra;PT;02;Aveiro;Portugal
Macieira da Maia;PT;17;Porto;Portugal
Macedo de Cavaleiros;PT;05;Bragança;Portugal
Lustosa;PT;17;Porto;Portugal
Luso;PT;02;Aveiro;Portugal
Lousada;PT;17;Porto;Portugal
Lousã;PT;07;Coimbra;Portugal
Lourosa;PT;02;Aveiro;Portugal
Lorvão;PT;07;Coimbra;Portugal
Loriga;PT;11;Guarda;Portugal
Lordelo do Ouro;PT;17;Porto;Portugal
Lordelo;PT;04;Braga;Portugal
Lordelo;PT;17;Porto;Portugal
Lobão;PT;02;Aveiro;Portugal
Lever;PT;17;Porto;Portugal
Leça do Bailio;PT;17;Porto;Portugal
Leça da Palmeira;PT;17;Porto;Portugal
Lavra;PT;17;Porto;Portugal
Lavos;PT;07;Coimbra;Portugal
Lamego;PT;22;Viseu;Portugal
Lamas;PT;02;Aveiro;Portugal
Lago;PT;04;Braga;Portugal
Jovim;PT;17;Porto;Portugal
Joane;PT;04;Braga;Portugal
Ílhavo;PT;02;Aveiro;Portugal
Gulpilhares;PT;17;Porto;Portugal
Guisande;PT;04;Braga;Portugal
Gueifães;PT;17;Porto;Portugal
Guimarães;PT;04;Braga;Portugal
Guifões;PT;17;Porto;Portugal
Gueral;PT;04;Braga;Portugal
Guarda;PT;11;Guarda;Portugal
Gualtar;PT;04;Braga;Portugal
Grijó;PT;17;Porto;Portugal
Granja;PT;17;Porto;Portugal
Gondomar;PT;17;Porto;Portugal
Gondizalves;PT;04;Braga;Portugal
Góis;PT;07;Coimbra;Portugal
Godim;PT;21;Vila Real;Portugal
Godim;PT;17;Porto;Portugal
Gemunde;PT;17;Porto;Portugal
Gandra;PT;04;Braga;Portugal
Gandra;PT;17;Porto;Portugal
Galegos;PT;04;Braga;Portugal
Gafanha;PT;02;Aveiro;Portugal
Gafanha da Encarnação;PT;02;Aveiro;Portugal
Fundão;PT;06;Castelo Branco;Portugal
Frossos;PT;04;Braga;Portugal
Freixo de Espada à Cinta;PT;05;Bragança;Portugal
Freamunde;PT;17;Porto;Portugal
Frazão;PT;17;Porto;Portugal
Francos;PT;17;Porto;Portugal
Fradelos;PT;04;Braga;Portugal
Foz do Sousa;PT;17;Porto;Portugal
Foz do Douro;PT;17;Porto;Portugal
Fornos de Algodres;PT;11;Guarda;Portugal
Figueiró;PT;17;Porto;Portugal
Figueira de Castelo Rodrigo;PT;11;Guarda;Portugal
Figueira da Foz;PT;07;Coimbra;Portugal
Fiães;PT;02;Aveiro;Portugal
Ferreiros;PT;04;Braga;Portugal
Ferreiros;PT;04;Braga;Portugal
Ferreira;PT;17;Porto;Portugal
Felgueiras;PT;17;Porto;Portugal
Feira;PT;02;Aveiro;Portugal
Favaios;PT;21;Vila Real;Portugal
Faria;PT;04;Braga;Portugal
Apúlia e Fão;PT;04;Braga;Portugal
Fânzeres;PT;17;Porto;Portugal
Falcão;PT;17;Porto;Portugal
Fafe;PT;04;Braga;Portugal
Estela;PT;17;Porto;Portugal
Estarreja;PT;02;Aveiro;Portugal
Esposende;PT;04;Braga;Portugal
Esporões;PT;04;Braga;Portugal
Espinho;PT;04;Braga;Portugal
Espinho;PT;02;Aveiro;Portugal
Espargo;PT;02;Aveiro;Portugal
Esmoriz;PT;02;Aveiro;Portugal
Esgueira;PT;02;Aveiro;Portugal
Ervedosa do Douro;PT;22;Viseu;Portugal
Ermesinde;PT;17;Porto;Portugal
Eixo;PT;02;Aveiro;Portugal
Eirol;PT;02;Aveiro;Portugal
Eiras;PT;07;Coimbra;Portugal
Darque;PT;20;Viana do Castelo;Portugal
Custoias;PT;11;Guarda;Portugal
Cucujães;PT;02;Aveiro;Portugal
Cruz;PT;17;Porto;Portugal
Cristelo;PT;04;Braga;Portugal
Crestuma;PT;17;Porto;Portugal
Covilhã;PT;06;Castelo Branco;Portugal
Corujeira;PT;17;Porto;Portugal
Cortegaça;PT;02;Aveiro;Portugal
Contumil;PT;17;Porto;Portugal
Condeixa-a-Nova;PT;07;Coimbra;Portugal
Coimbra;PT;07;Coimbra;Portugal
Chaves;PT;21;Vila Real;Portugal
Chavão;PT;04;Braga;Portugal
Celorico de Basto;PT;04;Braga;Portugal
Celorico da Beira;PT;11;Guarda;Portugal
Castro Daire;PT;22;Viseu;Portugal
Castelo Viegas;PT;07;Coimbra;Portugal
Castelões de Cepeda;PT;17;Porto;Portugal
Castelo de Paiva;PT;02;Aveiro;Portugal
Carvalhosa;PT;17;Porto;Portugal
Carregal do Sal;PT;22;Viseu;Portugal
Carrazeda de Anciães;PT;05;Bragança;Portugal
Carapinheira;PT;07;Coimbra;Portugal
Cantanhede;PT;07;Coimbra;Portugal
Canidelo;PT;17;Porto;Portugal
Canelas;PT;17;Porto;Portugal
Candoso;PT;04;Braga;Portugal
Canas de Senhorim;PT;22;Viseu;Portugal
Campo de Besteiros;PT;22;Viseu;Portugal
Campo;PT;17;Porto;Portugal
Campo;PT;22;Viseu;Portugal
Campinas;PT;17;Porto;Portugal
Campanhã;PT;17;Porto;Portugal
Calendário;PT;04;Braga;Portugal
Caldelas;PT;04;Braga;Portugal
Caldas de Vizela;PT;04;Braga;Portugal
Taipas;PT;04;Braga;Portugal
Cacia;PT;02;Aveiro;Portugal
Cabeceiras de Basto;PT;04;Braga;Portugal
Cabanas de Viriato;PT;22;Viseu;Portugal
Buarcos;PT;07;Coimbra;Portugal
Brito;PT;04;Braga;Portugal
Branca;PT;02;Aveiro;Portugal
Bragança;PT;05;Bragança;Portugal
Braga;PT;04;Braga;Portugal
Bougado;PT;17;Porto;Portugal
Boticas;PT;21;Vila Real;Portugal
Bonjoia;PT;17;Porto;Portugal
Bomfim;PT;17;Porto;Portugal
Belver;PT;05;Bragança;Portugal
Belmonte;PT;06;Castelo Branco;Portugal
Bela Vista;PT;17;Porto;Portugal
Beiriz de Baixo;PT;17;Porto;Portugal
Beduido;PT;02;Aveiro;Portugal
Barrosas;PT;17;Porto;Portugal
Barro;PT;02;Aveiro;Portugal
Barqueiros;PT;04;Braga;Portugal
Barcelos;PT;04;Braga;Portugal
Baltar;PT;17;Porto;Portugal
Balazar;PT;17;Porto;Portugal
Bairro Silva Braga;PT;17;Porto;Portugal
Bairro Novo;PT;04;Braga;Portugal
Bairro do Loreto;PT;07;Coimbra;Portugal
Baião;PT;17;Porto;Portugal
Baguim do Monte;PT;17;Porto;Portugal
Azevedo;PT;17;Porto;Portugal
Azenha;PT;17;Porto;Portugal
Avintes;PT;17;Porto;Portugal
Aves;PT;17;Porto;Portugal
Aver-o-Mar;PT;17;Porto;Portugal
Aveleda;PT;04;Braga;Portugal
Aveiro;PT;02;Aveiro;Portugal
Avanca;PT;02;Aveiro;Portugal
Assafarge;PT;07;Coimbra;Portugal
Árvore;PT;17;Porto;Portugal
Arrifana;PT;02;Aveiro;Portugal
Arouca;PT;02;Aveiro;Portugal
Arões;PT;04;Braga;Portugal
Armamar;PT;22;Viseu;Portugal
Argoncilhe;PT;02;Aveiro;Portugal
Argivai;PT;17;Porto;Portugal
Arganil;PT;07;Coimbra;Portugal
Areosa;PT;20;Viana do Castelo;Portugal
Areosa;PT;17;Porto;Portugal
Arcozelo;PT;17;Porto;Portugal
Arcos de Valdevez;PT;20;Viana do Castelo;Portugal
Arcos;PT;04;Braga;Portugal
Arcos;PT;02;Aveiro;Portugal
Arazede;PT;07;Coimbra;Portugal
Aradas;PT;02;Aveiro;Portugal
Apúlia;PT;04;Braga;Portugal
Antanhol;PT;07;Coimbra;Portugal
Anta;PT;17;Porto;Portugal
Angeiras;PT;17;Porto;Portugal
Ançã;PT;07;Coimbra;Portugal
Anadia;PT;02;Aveiro;Portugal
Amorim;PT;17;Porto;Portugal
Ameal;PT;17;Porto;Portugal
Amares;PT;04;Braga;Portugal
Amarante;PT;17;Porto;Portugal
Alto da Maia;PT;17;Porto;Portugal
Alpendurada;PT;17;Porto;Portugal
Alijó;PT;21;Vila Real;Portugal
Alhadas;PT;07;Coimbra;Portugal
Alfena;PT;17;Porto;Portugal
Alfarelos;PT;07;Coimbra;Portugal
Alfândega da Fé;PT;05;Bragança;Portugal
Aldoar;PT;17;Porto;Portugal
Aldeia de Joanes;PT;06;Castelo Branco;Portugal
Albergaria-a-Velha;PT;02;Aveiro;Portugal
Aguiar da Beira;PT;11;Guarda;Portugal
Águeda;PT;02;Aveiro;Portugal
Aguçadoura;PT;17;Porto;Portugal
Águas Santas;PT;17;Porto;Portugal
Água Longa;PT;17;Porto;Portugal
Aguada de Cima;PT;02;Aveiro;Portugal
Afurada de Baixo;PT;17;Porto;Portugal
Adaúfe;PT;04;Braga;Portugal
Abraveses;PT;22;Viseu;Portugal
Vila Franca do Campo;PT;23;Azores;Portugal
Velas;PT;23;Azores;Portugal
Senhora do Rosário;PT;23;Azores;Portugal
São Vicente;PT;23;Azores;Portugal
São Sebastião;PT;23;Azores;Portugal
São Roque do Pico;PT;23;Azores;Portugal
São Roque;PT;23;Azores;Portugal
São Mateus;PT;23;Azores;Portugal
São Bartolomeu;PT;23;Azores;Portugal
Santa Cruz das Flores;PT;23;Azores;Portugal
Santa Cruz da Graciosa;PT;23;Azores;Portugal
Santa Bárbara;PT;23;Azores;Portugal
Rosto de Cão;PT;23;Azores;Portugal
Ribeirinha;PT;23;Azores;Portugal
Ribeira Seca;PT;23;Azores;Portugal
Ribeira Seca;PT;23;Azores;Portugal
Ribeira Seca;PT;23;Azores;Portugal
Ribeira Grande;PT;23;Azores;Portugal
Ribeira Grande;PT;23;Azores;Portugal
Relva;PT;23;Azores;Portugal
Rabo de Peixe;PT;23;Azores;Portugal
Praia da Vitória;PT;23;Azores;Portugal
Povoação;PT;23;Azores;Portugal
Porto Martins;PT;23;Azores;Portugal
Porto Judeu;PT;23;Azores;Portugal
Ponta Garça;PT;23;Azores;Portugal
Mosteiros;PT;23;Azores;Portugal
Maia;PT;23;Azores;Portugal
Madalena;PT;23;Azores;Portugal
Lajes;PT;23;Azores;Portugal
Lajes;PT;23;Azores;Portugal
Lajes das Flores;PT;23;Azores;Portugal
Lagoa;PT;23;Azores;Portugal
Horta;PT;23;Azores;Portugal
Furnas;PT;23;Azores;Portugal
Fonte Bastardo;PT;23;Azores;Portugal
Feteira;PT;23;Azores;Portugal
Fenais da Luz;PT;23;Azores;Portugal
Fenais da Ajuda;PT;23;Azores;Portugal
Fajã de Baixo;PT;23;Azores;Portugal
Castelo Branco;PT;23;Azores;Portugal
Calheta;PT;23;Azores;Portugal
Cais do Pico;PT;23;Azores;Portugal
Cabouco;PT;23;Azores;Portugal
Biscoitos;PT;23;Azores;Portugal
Arrifes;PT;23;Azores;Portugal
Angústias;PT;23;Azores;Portugal
Angra do Heroísmo;PT;23;Azores;Portugal
Água de Pau;PT;23;Azores;Portugal
Vilamoura;PT;09;Faro;Portugal
Vila Nova De Cacela;PT;09;Faro;Portugal
Quinta Do Conde;PT;19;Setúbal;Portugal
Campo Pequeno;PT;14;Lisbon;Portugal
Prior Velho;PT;14;Lisbon;Portugal
Valenza;PT;20;Viana do Castelo;Portugal
Bairro Alto;PT;14;Lisbon;Portugal
Alfragide;PT;14;Lisbon;Portugal
Alvalade;PT;14;Lisbon;Portugal
Graça;PT;14;Lisbon;Portugal
Ponta Delgada;PT;23;Azores;Portugal
Anjos;PT;14;Lisbon;Portugal
Prazeres;PT;14;Lisbon;Portugal
Santa Maria de Belém;PT;14;Lisbon;Portugal
Santos-o-Velho;PT;14;Lisbon;Portugal
São Jorge de Arroios;PT;14;Lisbon;Portugal
São Mamede;PT;14;Lisbon;Portugal
São Paulo;PT;14;Lisbon;Portugal
São Sebastião da Pedreira;PT;14;Lisbon;Portugal
Intendente;PT;14;Lisbon;Portugal
Costa da Caparica;PT;19;Setúbal;Portugal
Vila;PT;20;Viana do Castelo;Portugal
Cabanas de Tavira;PT;09;Faro;Portugal
Santo Isidoro;PT;14;Lisbon;Portugal
Azeitão;PT;19;Setúbal;Portugal
Baixa;PT;14;Lisbon;Portugal
Parque das Nações;PT;14;Lisbon;Portugal
Cidade Universitária;PT;14;Lisbon;Portugal
Campo De Ourique;PT;14;Lisbon;Portugal
Principe Real;PT;14;Lisbon;Portugal
Ngermid Hamlet;PW;06;Koror;Palau
Ngerbeched Hamlet;PW;06;Koror;Palau
Koror;PW;06;Koror;Palau
Ngerchemai Hamlet;PW;06;Koror;Palau
Ulimang;PW;08;Ngaraard;Palau
Melekeok Village;PW;07;Melekeok;Palau
Medalaii Hamlet;PW;06;Koror;Palau
Ngereklmadel;PW;11;Ngatpang;Palau
Imeong Hamlet;PW;13;Ngeremlengui;Palau
Ngchesar Hamlet;PW;12;Ngchesar;Palau
Ngerkeai;PW;14;Ngiwal;Palau
Mengellang;PW;09;Ngarchelong;Palau
Angaur State;PW;03;Angaur;Palau
Tobi Village;PW;04;Hatohobei;Palau
Sonsorol Village;PW;16;Sonsorol;Palau
Kayangel;PW;05;Kayangel;Palau
Kloulklubed;PW;15;Peleliu;Palau
Ngetkib;PW;02;Airai;Palau
Ngchemiangel;PW;01;Aimeliik;Palau
Ngardmau;PW;10;Ngardmau;Palau
Koror Town;PW;06;Koror;Palau
Ngerulmud;PW;07;Melekeok;Palau
Yuty;PY;05;Caazapá;Paraguay
Ypacarai;PY;06;Central Department;Paraguay
Yhú;PY;04;Caaguazú Department;Paraguay
Villa Ygatimí;PY;19;Canindeyú;Paraguay
Fulgencio Yegros;PY;05;Caazapá;Paraguay
Yby Yaú;PY;07;Concepción;Paraguay
Ybycuí;PY;15;Paraguarí;Paraguay
Yataity del Norte;PY;17;San Pedro Department;Paraguay
Yaguarón;PY;15;Paraguarí;Paraguay
Villarrica;PY;10;Guairá;Paraguay
Villa Hayes;PY;16;Presidente Hayes;Paraguay
Villa Florida;PY;12;Misiones Department;Paraguay
Villa Elisa;PY;06;Central Department;Paraguay
Unión;PY;17;San Pedro Department;Paraguay
Trinidad;PY;11;Itapúa;Paraguay
Tobatí;PY;08;Cordillera Department;Paraguay
Tacuatí;PY;17;San Pedro Department;Paraguay
Sapucaí;PY;15;Paraguarí;Paraguay
Santiago;PY;12;Misiones Department;Paraguay
Santa Rosa;PY;12;Misiones Department;Paraguay
Santa Rita;PY;01;Alto Paraná Department;Paraguay
Santa María;PY;12;Misiones Department;Paraguay
Santa Elena;PY;08;Cordillera Department;Paraguay
San Pedro de Ycuamandyyú;PY;17;San Pedro Department;Paraguay
San Pedro del Paraná;PY;11;Itapúa;Paraguay
San Patricio;PY;12;Misiones Department;Paraguay
San Miguel;PY;12;Misiones Department;Paraguay
San Lorenzo;PY;06;Central Department;Paraguay
San Juan Nepomuceno;PY;05;Caazapá;Paraguay
San Juan del Paraná;PY;11;Itapúa;Paraguay
San Juan Bautista;PY;12;Misiones Department;Paraguay
San José de los Arroyos;PY;04;Caaguazú Department;Paraguay
San Joaquín;PY;04;Caaguazú Department;Paraguay
San Isidro de Curuguaty;PY;19;Canindeyú;Paraguay
